price,landsize,address,park,bed,bath,longitude,latitude,date,property_type
"$660,000",Land area 531 m2,"8 Ovata Close, YALLAMBIE VIC 3085",1,4,3,145.103348,-37.7197647,Sold by private treaty 12 August 2015,House
"$670,000
        price from APM PriceFinder",Land area 461 m2,"11 Willaura Place, YALLAMBIE VIC 3085",1,4,2,145.100021,-37.72491,Sold at auction 05 March 2015,House
"$735,000
        price from APM PriceFinder",Land area 629 m2,"20 Borlase Street, YALLAMBIE VIC 3085",1,4,2,145.080643,-37.7322769,Sold by private treaty 04 August 2014,House
"$478,000
        price from APM PriceFinder",Land area 555 m2,"4 Mavis Court, YALLAMBIE VIC 3085",1,4,1,145.0815,-37.7313881,Sold by private treaty 26 May 2014,House
"$630,000
        price from APM PriceFinder",Land area 468 m2,"33 Tom Roberts Crescent, YALLAMBIE VIC 3085",1,4,2,145.092682,-37.72776,Sold by private treaty 04 March 2014,House
"$617,500",Land area 540 m2,"23 Jindalee Avenue, YALLAMBIE VIC 3085",1,4,2,145.101822,-37.7259865,Sold by private treaty 23 December 2013,House
"$430,000
        price from APM PriceFinder",Internal area 0.00,"14 Jindalee Avenue, Yallambie VIC 3085",1,4,2,145.1026,-37.725647,Sold by private treaty 07 June 2012,House
"$550,000
        price from APM PriceFinder","Land area 576 m2
Internal area 0.00","19 Aminya Crescent, Yallambie VIC 3085",1,4,2,145.103088,-37.7277,Sold by private treaty 16 May 2012,House
"$460,000
        price from APM PriceFinder",Land area 628 m2,"29 Coleen Street, YALLAMBIE VIC 3085",1,4,1,145.082672,-37.7309151,Sold by private treaty 12 January 2011,House
"$433,000
        price from APM PriceFinder","Land area 609 m2
Internal area 0.00","2 Coleen Street, Yallambie VIC 3085",1,4,1,145.080765,-37.7304344,Sold by private treaty 11 May 2010,House
"$445,000
        price from APM PriceFinder",Land area 630 m2,"54 Coleen Street, YALLAMBIE VIC 3085",1,4,1,145.085144,-37.7309761,Sold at auction 17 April 2010,House
Price Withheld,Land area 550 m2,"22 Coleen Street, Yallambie VIC 3085",1,4,1,145.082321,-37.7311974,Sold by private treaty 04 August 2017,House
Price Withheld,Land area 612 m2,"7 Binalong Court, YALLAMBIE VIC 3085",1,4,1,145.10321,-37.7214432,Sold at auction 28 November 2012,House
"$1,100,000",Land area 687 m2,"17 Amaroo Way, Yallambie VIC 3085",2,4,3,145.105484,-37.7200661,Sold at auction 26 August 2017,House
"$690,000",Land area 798 m2,"25 Bimbadeen Crescent, Yallambie VIC 3085",2,4,2,145.1024,-37.7241325,Sold at auction 22 July 2017,House
"$791,000",Land area 558 m2,"24 Bimbadeen Crescent, Yallambie VIC 3085",2,4,2,145.102722,-37.72367,Sold by private treaty 02 May 2017,House
"$780,250",Land area 539.2 m2,"8 Lowan Avenue, Yallambie VIC 3085",2,4,2,145.1074,-37.7204666,Sold at auction 10 April 2017,House
"$825,000",Land area 539 m2,"9 Tom Roberts Crescent, Yallambie VIC 3085",2,4,2,145.090866,-37.7276878,Sold at auction 11 December 2016,House
"$715,000",Land area 396 m2,"1 Cascades View, Yallambie VIC 3085",2,4,3,145.098511,-37.7208176,Sold by private treaty 17 October 2016,House
"$953,000",Land area 551 m2,"36 Longacres Road, Yallambie VIC 3085",2,4,2,145.088333,-37.7302322,Sold at auction 15 October 2016,House
"$840,000",Land area 761 m2,"5 Kurdian Court, Yallambie VIC 3085",2,4,2,145.107971,-37.7217979,Sold at auction 21 July 2016,House
"$760,000",Land area 593 m2,"40 Allima Avenue, Yallambie VIC 3085",2,4,2,145.107651,-37.72188,Sold at auction 07 May 2016,House
"$816,500",Land area 613 m2,"27 Longacres Road, Yallambie VIC 3085",2,4,2,145.08876,-37.7297134,Sold at auction 26 April 2016,House
"$760,000",Land area 600 m2,"16 Aminya Crescent, Yallambie VIC 3085",2,4,2,145.103149,-37.72825,Sold at auction 19 December 2015,House
"$760,000",Land area 758 m2,"1 Sirius Court, Yallambie VIC 3085",2,4,2,145.087463,-37.7303467,Sold at auction 27 November 2015,House
"$705,000",Land area 591 m2,"14 Aminya Crescent, Yallambie VIC 3085",2,4,1,145.103043,-37.7283745,Sold at auction 26 October 2015,House
"$910,000",Land area 572 m2,"7 Peronne Walk, Yallambie VIC 3085",2,4,2,145.100311,-37.7266769,Sold at auction 17 October 2015,House
"$700,000",Land area 541 m2,"20 Lowan Avenue, YALLAMBIE VIC 3085",2,4,2,145.10849,-37.7206459,Sold by private treaty 13 June 2015,House
"$770,000
        price from APM PriceFinder",Land area 680 m2,"2 The Grange, YALLAMBIE VIC 3085",2,4,2,145.1012,-37.72599,Sold at auction 01 January 2015,House
"$625,000",Land area 617 m2,"34 Bimbadeen Crescent, YALLAMBIE VIC 3085",2,4,2,145.103577,-37.7231865,Sold by private treaty 10 December 2014,House
"$670,000",Land area 612 m2,"53 Longacres Road, YALLAMBIE VIC 3085",2,4,2,145.086472,-37.7295341,Sold at auction 25 October 2014,House
"$666,490
        price from APM PriceFinder",Land area 586 m2,"2 Lambruk Court, YALLAMBIE VIC 3085",2,4,2,145.10553,-37.72474,Sold by private treaty 28 May 2014,House
"$641,000
        price from APM PriceFinder",Land area 560 m2,"43 Allima Avenue, YALLAMBIE VIC 3085",2,4,3,145.107178,-37.7214966,Sold at auction 15 March 2014,House
"$665,000
        price from APM PriceFinder",Land area 525 m2,"38 The Grange, YALLAMBIE VIC 3085",2,4,3,145.100327,-37.72366,Sold by private treaty 29 October 2013,House
"$895,000
        price from APM PriceFinder",Land area 719 m2,"6 Gallery Gate Road, YALLAMBIE VIC 3085",2,4,2,145.095917,-37.7285843,Sold at auction 07 September 2013,House
"$620,000
        price from APM PriceFinder",Land area 692 m2,"5 Longacres Road, YALLAMBIE VIC 3085",2,4,2,145.090378,-37.72882,Sold by private treaty 15 July 2013,House
"$581,000
        price from APM PriceFinder",Land area 567 m2,"2 Tara Court, YALLAMBIE VIC 3085",2,4,2,145.098068,-37.72742,Sold by private treaty 01 March 2013,House
"$532,800
        price from APM PriceFinder",Land area 559 m2,"6 Allima Avenue, YALLAMBIE VIC 3085",2,4,1,145.104416,-37.7223053,Sold by private treaty 27 February 2013,House
"$776,000
        price from APM PriceFinder",Land area 855 m2,"11 Delatite Court, YALLAMBIE VIC 3085",2,4,3,145.100113,-37.7198372,Sold by private treaty 03 October 2012,House
"$445,000
        price from APM PriceFinder",Land area 552 m2,"9 Moola Close, YALLAMBIE VIC 3085",2,4,2,145.1058,-37.7260437,Sold by private treaty 22 September 2011,House
"$390,000
        price from APM PriceFinder",Land area 597 m2,"51 Allima Avenue, YALLAMBIE VIC 3085",2,4,2,145.107849,-37.7210464,Sold by private treaty 24 June 2011,House
"$535,000
        price from APM PriceFinder",Land area 590 m2,"333 Yallambie Road, YALLAMBIE VIC 3085",2,4,2,145.102371,-37.7277679,Sold by private treaty 16 June 2011,House
"$668,000
        price from APM PriceFinder",Land area 700 m2,"42 Allima Avenue, YALLAMBIE VIC 3085",2,4,2,145.107574,-37.72171,Sold at auction 29 May 2010,House
"$547,100
        price from APM PriceFinder",Land area 619 m2,"29 Ovata Close, YALLAMBIE VIC 3085",2,4,2,145.1012,-37.7199326,Sold by private treaty 13 October 2009,House
"$535,000
        price from APM PriceFinder",Land area sqm m2,"34 Longacres Road, Yallambie VIC 3085",2,4,2,145.088531,-37.73017,Sold by private treaty 12 March 2009,House
Price Withheld,Land area 604 m2,"19 Kardinia Drive, YALLAMBIE VIC 3085",2,4,2,145.105042,-37.728363,Sold by private treaty 14 June 2013,House
Price Withheld,"Land area 605 m2
Internal area 0.00","19 Kardinia Drive, Yallambie VIC 3085",2,4,2,145.105042,-37.728363,Sold by private treaty 26 May 2011,House
"$790,500
        price from APM PriceFinder",Land area 588 m2,"341 Yallambie Road, Yallambie VIC 3085",2,4,2,145.10202,-37.728157,Sold at auction 14 September 2016,House
"$850,000
        price from APM PriceFinder",Land area 630 m2,"8 Goulburn Grove, YALLAMBIE VIC 3085",2,4,2,145.097885,-37.72028,Sold at auction 30 May 2015,House
"$637,500
        price from APM PriceFinder",Land area 672 m2,"12 Marigolds Road, Yallambie VIC 3085",2,4,2,145.084641,-37.7289352,Sold prior to auction 19 June 2014,House
"$610,000
        price from APM PriceFinder",Land area 761 m2,Yallambie VIC 3085,2,4,2,145.104187,-37.7255058,Sold by private treaty 28 March 2014,House
"$520,000
        price from APM PriceFinder",Land area 572 m2,"7 Koora Court, YALLAMBIE VIC 3085",2,4,2,145.105927,-37.72114,Sold by private treaty 11 September 2012,House
"$525,000
        price from APM PriceFinder",Land area 617 m2,YALLAMBIE VIC 3085,2,4,2,145.105042,-37.7252846,Sold by private treaty 20 September 2011,House
"$380,000",Land area 561 m2,"23 Bimbadeen Crescent, Yallambie VIC 3085",2,4,1,145.1028,-37.72423,Sold by private treaty 06 March 2009,House
"$1,670,000",Land area 617 m2,"8 Macalister Boulevard, Yallambie VIC 3085",2,5,3,145.0988,-37.71992,Sold at auction 05 June 2017,House
"$1,060,000",Land area 627 m2,"14 Borlase Street, Yallambie VIC 3085",2,5,2,145.080414,-37.73272,Sold at auction 29 April 2017,House
"$823,000",Land area 622 m2,"21 Marigolds Road, YALLAMBIE VIC 3085",2,5,3,145.084167,-37.7285652,Sold at auction 21 February 2015,House
"$882,000
        price from APM PriceFinder",Land area 550 m2,"26 Gallery Gate Road, YALLAMBIE VIC 3085",2,5,2,145.097687,-37.728466,Sold by private treaty 24 November 2014,House
"$650,000
        price from APM PriceFinder",Land area 580 m2,"6 Yilleen Close, YALLAMBIE VIC 3085",2,5,2,145.105072,-37.723938,Sold at auction 30 May 2014,House
"$590,000
        price from APM PriceFinder",Land area 577 m2,"317 Yallambie Road, YALLAMBIE VIC 3085",2,5,2,145.1035,-37.7271461,Sold by private treaty 21 March 2014,House
"$1,480,000",Land area 2764 m2,"6 Borlase Street, YALLAMBIE VIC 3085",2,5,2,145.080368,-37.7333221,Sold at auction 04 September 2010,House
Price Withheld,Land area 617 m2,Yallambie VIC 3085,2,5,3,145.0989,-37.7199364,Sold by private treaty 08 March 2013,House
Price Withheld,Land area 810 m2,"7 Jamieson Court, YALLAMBIE VIC 3085",2,5,3,145.099869,-37.7203674,Sold by private treaty 18 September 2009,House
"$600,000",Land area 930 m2,"12 Kardinia Drive, Yallambie VIC 3085",2,5,2,145.105576,-37.72891,Sold at auction 26 June 2010,House
"$1,575,000
        price from APM PriceFinder",Land area 1629 m2,"62 Lucerne Crescent, ALPHINGTON VIC 3078",-,1,1,145.035767,-37.784687,Sold by private treaty 10 July 2013,Vacant land
Price Withheld,Land area 47,"16/14 Yarraford Avenue, Alphington VIC 3078",-,1,1,145.021912,-37.7852669,Sold by private treaty 31 May 2011,Apartment / Unit / Flat
Price Withheld,Internal area 45,"11/14 Yarralea Street, Alphington VIC 3078",1,1,1,145.031647,-37.78464,Sold at auction 30 July 2011,Apartment / Unit / Flat
"$506,000","Land area 62 m2
Internal area 54 m2","205/17 Rex Avenue, Alphington VIC 3078",1,1,1,145.0236,-37.78635,Sold prior to auction 29 May 2014,Apartment / Unit / Flat
"$1,250,000
        price from APM PriceFinder",Land area 811 m2,"21 Clive Street, ALPHINGTON VIC 3078",-,2,1,145.027267,-37.77955,Sold at auction 20 March 2010,House
Price Withheld,Land area 607 m2,"9 Fulham Road, Alphington VIC 3078",-,2,1,145.025589,-37.7808228,Sold by private treaty 14 March 2015,Vacant land
"$1,675,000",Land area 607 m2,"55 Fulham Road, Alphington VIC 3078",1,2,1,145.026428,-37.7769127,Sold at auction 01 April 2017,House
"$1,000,000
        price from APM PriceFinder",Land area 594 m2,"53 Shiers Street, ALPHINGTON VIC 3078",1,2,1,145.03064,-37.7710037,Sold at auction 09 November 2013,House
"$599,000",Internal area 0.00,"3/64 Grange Road, ALPHINGTON VIC 3078",1,2,2,145.025955,-37.7762146,Sold at auction 30 June 2012,Townhouse
"$417,000",Internal area 0.00,"2/518 Heidelberg Road, ALPHINGTON VIC 3078",1,2,1,145.021133,-37.7829552,Sold by private treaty 28 January 2011,Apartment / Unit / Flat
"$610,000
        price from APM PriceFinder",Land area 200 m2,"751 Heidelberg Rd, Alphington VIC 3078",1,2,1,145.031723,-37.7805,Sold by private treaty 18 August 2010,House
"$450,000",Land area squareMeter m2,"5/44 Alphington Street, Alphington VIC 3078",1,2,1,145.020645,-37.7833862,Sold at auction 22 May 2010,Apartment / Unit / Flat
"$1,455,000",Land area 764 m2,"52 Naroon Road, ALPHINGTON VIC 3078",2,2,2,145.029053,-37.7749252,Sold at auction 09 August 2014,House
"$700,000",Internal area 0.00,"26 Smith Street, ALPHINGTON VIC 3078",2,2,1,145.03006,-37.77042,Sold by private treaty 16 July 2012,House
"$695,000",Internal area 0.00,"15 Parklands Avenue, ALPHINGTON VIC 3078",2,2,2,145.029373,-37.7749557,Sold at auction 12 May 2012,House
"$740,000",Internal area 0.00,"32 Wingrove Street, ALPHINGTON VIC 3078",2,2,1,145.031357,-37.7777748,Sold by private treaty 05 March 2011,House
"$552,100
        price from APM PriceFinder",Land area 208 m2,"35/23 Coate Avenue, ALPHINGTON VIC 3078",2,2,1,145.024338,-37.7842751,Sold by private treaty 08 October 2010,Townhouse
"$665,000
        price from APM PriceFinder",Land area 109 m2,"2/2 Miller Street, ALPHINGTON VIC 3078",2,2,2,145.03096,-37.78035,Sold at auction 01 May 2010,Townhouse
"$1,070,000",Land area 685 m2,"19 Yarralea Street, Alphington VIC 3078",-,3,2,145.031326,-37.7843552,Sold by private treaty 10 January 2013,House
Price Withheld,Land area 131.8 m2,"17 Lowther Street, Alphington VIC 3078",-,3,1,145.028534,-37.77963,Sold at auction 25 February 2017,House
Price Withheld,Land area 2041 m2,"4 Arbor Street, ALPHINGTON VIC 3078",-,3,2,145.034119,-37.77924,Sold by private treaty 04 January 2010,House
"$1,180,000",Land area 405 m2,"108 Grange Road, Alphington VIC 3078",1,3,1,145.026169,-37.7740326,Sold at auction 05 August 2017,House
"$1,500,000
        price from APM PriceFinder",Land area 594 m2,"45 Keith Street, Alphington VIC 3078",1,3,1,145.0295,-37.7714462,Sold at auction 30 April 2016,House
"$1,293,000",Land area 249 m2,"7 View Street, Alphington VIC 3078",1,3,2,145.0308,-37.7817421,Sold at auction 17 December 2015,House
"$1,627,000",Land area 801 m2,"18 Yarralea Street, ALPHINGTON VIC 3078",1,3,1,145.031891,-37.7845268,Sold at auction 04 July 2015,House
"$950,000",Land area 531 m2,"96 Wingrove Street, Alphington VIC 3078",1,3,1,145.028473,-37.77869,Sold at auction 21 March 2015,House
"$905,000
        price from APM PriceFinder",Land area 602 m2,"13 Fulham Road, ALPHINGTON VIC 3078",1,3,2,145.025635,-37.7805557,Sold at auction 13 November 2013,House
"$1,075,000
        price from APM PriceFinder",Land area 594 m2,"38 Keith Street, ALPHINGTON VIC 3078",1,3,1,145.030014,-37.7720528,Sold at auction 23 September 2013,House
"$1,450,000",Land area 824 m2,"59 Lucerne Crescent, ALPHINGTON VIC 3078",1,3,2,145.034988,-37.78429,Sold at auction 20 August 2011,House
Price Withheld,Land area 599 m2,"37 Toolangi Road, Alphington VIC 3078",1,3,3,145.029373,-37.77581,Sold at auction 06 February 2016,House
Price Withheld,Land area 280 m2,"4/1 Hamilton Street, Alphington VIC 3078",1,3,2,145.024033,-37.7804146,Sold at auction 22 August 2015,House
"$1,152,000",Land area 321 m2,"1/1 Harker Street, Alphington VIC 3078",2,3,2,145.029938,-37.7803078,Sold by private treaty 17 June 2017,Townhouse
"$1,810,000",Land area 691 m2,"23 Yarralea Street, Alphington VIC 3078",2,3,1,145.0315,-37.78404,Sold at auction 29 April 2017,House
"$1,540,000",Land area 250 m2,"15 Bank Street, Alphington VIC 3078",2,3,2,145.03331,-37.7786026,Sold at auction 08 April 2017,House
"$1,492,000",Land area 411 m2,"136A Fulham Road, Alphington VIC 3078",2,3,2,145.027863,-37.7713165,Sold at auction 04 March 2017,House
"$1,065,000",Land area 750 m2,"641 Heidelberg Road, Alphington VIC 3078",2,3,1,145.027069,-37.781353,Sold by private treaty 23 December 2016,House
"$865,000
        price from APM PriceFinder",Land area 108 m2,"3/1A Hamilton Street, Alphington VIC 3078",2,3,2,145.024292,-37.7804031,Sold at auction 23 July 2016,Townhouse
"$1,540,000",Land area 600 m2,"44 Naroon Road, Alphington VIC 3078",2,3,1,145.028976,-37.77549,Sold at auction 16 April 2016,House
"$1,246,000",Land area 296 m2,"6 Rex Avenue, Alphington VIC 3078",2,3,2,145.024445,-37.78522,Sold at auction 20 February 2016,House
"$1,010,000",Land area 200 m2,"1 Killop Street, Alphington VIC 3078",2,3,3,145.031631,-37.78172,Sold at auction 12 December 2015,House
"$1,300,000",Land area 564 m2,"25 COMO STREET, Alphington VIC 3078",2,3,1,145.033783,-37.78333,Sold by private treaty 24 September 2015,House
"$1,300,000
        price from APM PriceFinder",Land area 640 m2,"36 Mercil Road, Alphington VIC 3078",2,3,2,145.0278,-37.77607,Sold at auction 21 March 2015,House
"$1,028,000",Land area 865 m2,"521 Heidelberg Road, ALPHINGTON VIC 3078",2,3,1,145.021622,-37.7822723,Sold at auction 08 November 2014,House
"$1,203,000",Land area 600 m2,"7 Yarana Road, ALPHINGTON VIC 3078",2,3,2,145.031311,-37.77712,Sold at auction 22 June 2013,House
"$1,190,000",Land area 809 m2,"3 Como Street, ALPHINGTON VIC 3078",2,3,2,145.034149,-37.7809372,Sold at auction 06 December 2012,House
"$1,332,500",Land area 600 m2,"49 Bennett Street, ALPHINGTON VIC 3078",2,3,3,145.031647,-37.7713852,Sold at auction 18 August 2012,House
Price Withheld,Land area 686 m2,"815 Heidelberg Road, Alphington VIC 3078",2,3,3,145.0341,-37.7800179,Sold by private treaty 19 July 2017,House
"$2,182,000
        price from APM PriceFinder",Land area 719 m2,"7 Rex Avenue, Alphington VIC 3078",2,3,3,145.024475,-37.7858963,Sold by private treaty 09 May 2017,House
Price Withheld,Land area 206 m2,"2/1 Hamilton Street, Alphington VIC 3078",2,3,2,145.024033,-37.7804146,Sold at auction 21 September 2015,House
Price Withheld,Land area 597 m2,"1 Yarana Road, ALPHINGTON VIC 3078",2,3,1,145.031357,-37.7775536,Sold at auction 12 September 2009,House
Price Withheld,"Land area 203 m2
Internal area 152.5 m2","8/545-563 Heidelberg Road, Alphington VIC 3078",2,3,3,145.023376,-37.7818642,Sold by private treaty 15 December 2015,Townhouse
"$1,225,000",Land area 446 m2,"48 Broomfield Avenue, ALPHINGTON VIC 3078",-,4,1,145.021072,-37.7796745,Sold by private treaty 08 November 2012,House
"$640,000",Land area 565 m2,Alphington VIC 3078,-,4,1,145.022049,-37.78102,Sold by private treaty 15 April 2009,House
"$943,100",Land area 745 m2,"12 Harker Street, ALPHINGTON VIC 3078",1,4,3,145.029617,-37.77997,Sold by private treaty 13 August 2014,House
"$1,750,000",Land area 1365 m2,"4 Farm Road, ALPHINGTON VIC 3078",1,4,2,145.036911,-37.7835426,Sold by private treaty 18 July 2014,House
"$1,185,000",Land area 691 m2,"11 Yarralea Street, ALPHINGTON VIC 3078",1,4,1,145.03125,-37.7848434,Sold at auction 31 May 2014,House
"$1,560,000",Land area 738 m2,"11 Riverview Grove, ALPHINGTON VIC 3078",1,4,2,145.030548,-37.78211,Sold at auction 28 November 2009,House
"$1,800,000",Land area 605 m2,"1 Shiers Street, Alphington VIC 3078",2,4,1,145.030121,-37.77475,Sold at auction 24 June 2017,House
"$2,008,000",Land area 600 m2,"41 Toolangi Road, Alphington VIC 3078",2,4,1,145.029541,-37.77556,Sold at auction 01 April 2017,House
"$2,100,000",Land area 575 m2,"38 Bennett Street, Alphington VIC 3078",2,4,2,145.031937,-37.7722664,Sold at auction 19 November 2016,House
"$2,005,000
        price from APM PriceFinder",Land area 550 m2,"11 Tower Avenue, Alphington VIC 3078",2,4,2,145.022812,-37.7834549,Sold at auction 16 May 2016,House
"$1,722,000",Land area 712 m2,"53 Yarralea Street, Alphington VIC 3078",2,4,2,145.031708,-37.78206,Sold at auction 19 March 2016,House
"$1,349,000",Land area 470 m2,"1C Arbor Street, Alphington VIC 3078",2,4,2,145.0344,-37.7795372,Sold at auction 12 March 2016,House
"$1,725,000",Land area 559 m2,"2 Tower Avenue, Alphington VIC 3078",2,4,2,145.023346,-37.78421,Sold by private treaty 17 December 2015,House
"$960,000",Land area 605 m2,"60 Grange Road, ALPHINGTON VIC 3078",2,4,2,145.025909,-37.77648,Sold at auction 14 September 2013,House
"$965,000
        price from APM PriceFinder",Land area 602 m2,"28 Shiers Street, ALPHINGTON VIC 3078",2,4,2,145.030945,-37.77284,Sold by private treaty 30 March 2013,House
"$1,400,000
        price from APM PriceFinder",Land area 600 m2,"27 Kelvin Road, ALPHINGTON VIC 3078",2,4,2,145.030411,-37.77605,Sold by private treaty 15 December 2012,House
"$1,410,000",Land area 560 m2,"4 Roemer Crescent, ALPHINGTON VIC 3078",2,4,2,145.031845,-37.7860069,Sold at auction 17 March 2012,House
Price Withheld,Land area 720 m2,"22 Harker  Street, Alphington VIC 3078",2,4,3,145.029938,-37.77929,Sold at auction 02 September 2017,House
Price Withheld,Land area 816 m2,"91 Lucerne Crescent, Alphington VIC 3078",2,4,2,145.035217,-37.78173,Sold at auction 03 July 2017,House
Price Withheld,Land area 580 m2,"5 Ross Street, Alphington VIC 3078",2,4,2,145.028412,-37.7722778,Sold at auction 03 June 2017,House
Price Withheld,Land area 1150 m2,"3 Margaret Grove, Alphington VIC 3078",2,4,2,145.023163,-37.78475,Sold by private treaty 22 January 2016,House
Price Withheld,Land area 332 m2,"112a Fulham Road, ALPHINGTON VIC 3078",2,4,2,145.027664,-37.7732048,Sold by private treaty 11 March 2014,House
"$2,400,000
        price from APM PriceFinder",Land area 1980 m2,"3 Roemer Crescent, ALPHINGTON VIC 3078",2,5,3,145.031189,-37.78651,Sold at auction 28 June 2014,House
"$3,000,000",Land area 11540 m2,"2 Rowe Street, ALPHINGTON VIC 3078",2,5,2,145.03447,-37.7776566,Sold at auction 13 April 2013,House
"$1,790,000
        price from APM PriceFinder",Land area 552 m2,"21 Como Street, Alphington VIC 3078",2,5,2,145.0337,-37.7829475,Sold at auction 27 August 2016,House
"$553,000",Land area 629 m2,"66 Linacre Drive, BUNDOORA VIC 3083",-,1,1,145.0794,-37.68629,Sold at auction 22 November 2014,House
"$430,000",Land area 378 m2,"17 Warramunga Road, BUNDOORA VIC 3083",-,1,1,145.051117,-37.6999969,Sold by private treaty 14 November 2014,House
"$485,000",Land area 630 m2,"36 Clovemont Way, BUNDOORA VIC 3083",-,1,1,145.084671,-37.6866264,Sold at auction 02 June 2014,House
"$540,000",Land area 779 m2,"101 Linacre Drive, BUNDOORA VIC 3083",-,1,1,145.086258,-37.6869049,Sold at auction 03 May 2014,House
"$437,500",Land area 648 m2,"30 Maculata Grove, BUNDOORA VIC 3083",-,1,1,145.056808,-37.68179,Sold by private treaty 07 July 2013,House
"$507,500",Land area 945 squares2,"121 Queens Gardens, Bundoora VIC 3083",-,1,1,145.087875,-37.6878548,Sold by private treaty 27 September 2011,House
"$279,000",Land area 67 squares2,"2A Warrawee Drive, Bundoora VIC 3083",-,1,1,145.071671,-37.70103,Sold by private treaty 11 April 2011,House
"$360,000
        price from APM PriceFinder",Land area 647 m2,"31 Hughes Circuit, Bundoora VIC 3083",-,1,1,145.071945,-37.68763,Sold by private treaty 31 August 2009,House
"$410,000
        price from APM PriceFinder",Land area 652 m2,"8 Bircanin Close, BUNDOORA VIC 3083",-,1,-,145.052841,-37.7119827,Sold by private treaty 16 July 2009,Vacant land
"$350,000
        price from APM PriceFinder",Land area 735sqm m2,"6 Monagle Avenue, Bundoora VIC 3083",-,1,1,145.077148,-37.69005,Sold by private treaty 28 June 2009,House
"$292,500
        price from APM PriceFinder",Land area 501sqm m2,"5 Boylan Walk, Bundoora VIC 3083",-,1,1,145.07196,-37.70132,Sold by private treaty 20 May 2009,Vacant land
"$280,000
        price from APM PriceFinder",Land area sqm m2,"4 Bircanin Close, Bundoora VIC 3083",-,1,1,145.0527,-37.71237,Sold at auction 24 April 2009,House
Price Withheld,Land area 432 m2,"135 Holt Parade, Bundoora VIC 3083",-,1,1,145.038086,-37.6976967,Sold by private treaty 26 May 2017,House
Price Withheld,Land area 630 squares2,"64 Linacre  Drive, Bundoora VIC 3083",-,1,-,145.079208,-37.6862679,Sold by private treaty 03 January 2012,Vacant land
Price Withheld,Land area 519 squares2,"4 Parkview Crescent, Bundoora VIC 3083",-,1,1,145.047028,-37.70331,Sold at auction 16 October 2010,House
Price Withheld,Land area 557 m2,"22 Cranberry
Place, BUNDOORA VIC 3083",-,1,1,145.04892,-37.6815567,Sold by private treaty 23 June 2009,Vacant land
Price Withheld,Land area 720sqm m2,"Lot 318 Seira Street, Bundoora VIC 3083",-,1,1,145.07196,-37.70132,Sold at auction 17 March 2009,Vacant land
"$2,840,000
        price from APM PriceFinder",Internal area 1966,"21-23 Plenty Road, BUNDOORA VIC 3083",1,1,1,145.059525,-37.74532,Sold by private treaty 21 May 2015,Vacant land
"$535,000
        price from APM PriceFinder",Land area 785 m2,"8 Hillhouse Crescent, BUNDOORA VIC 3083",1,1,1,145.059,-37.69706,Sold by private treaty 24 March 2015,House
Price Withheld,Land area 12990 m2,"1A Tamar Street, Bundoora VIC 3083",1,1,1,145.04335,-37.699028,Sold by private treaty 18 April 2016,House
"$390,000",Internal area 92.00,"113/14 Chancellor Avenue, Bundoora VIC 3083",1,2,1,145.07196,-37.67947,Sold by private treaty 24 July 2017,Apartment / Unit / Flat
"$460,000",Internal area 113.40,"103/35 Princeton Terrace, Bundoora VIC 3083",1,2,2,145.073486,-37.681778,Sold by private treaty 15 June 2017,Apartment / Unit / Flat
"$600,000","Land area 200 m2
Internal area 14.00","2/45 Noorong Avenue, Bundoora VIC 3083",1,2,1,145.063141,-37.70141,Sold at auction 15 May 2017,Townhouse
"$385,000",Internal area 65.00,"206/87 Janefield Drive, Bundoora VIC 3083",1,2,1,145.077576,-37.6806831,Sold by private treaty 09 May 2017,Apartment / Unit / Flat
"$599,500","Land area 256 m2
Internal area 19.00","34A Janet Crescent, Bundoora VIC 3083",1,2,2,145.061081,-37.6889763,Sold at auction 22 April 2017,House
"$440,000","Land area 247 m2
Internal area 11.00","30/117 Plenty Road, Bundoora VIC 3083",1,2,1,145.061539,-37.6929321,Sold by private treaty 07 April 2017,Apartment / Unit / Flat
"$708,000",Land area 557 m2,"45 Jacqueline Road, Bundoora VIC 3083",1,2,1,145.0748,-37.6944771,Sold at auction 18 March 2017,House
"$340,000",Land area 100 m2,"11/70 Grange Boulevard, Bundoora VIC 3083",1,2,2,145.05159,-37.70911,Sold by private treaty 16 January 2017,Townhouse
"$450,000",Land area 326 m2,"1/12 Benjamin Close, Bundoora VIC 3083",1,2,1,145.05629,-37.6929321,Sold by private treaty 20 December 2016,"Apartment / Unit / Flat,House"
"$472,000",Land area 200 m2,"11 Bent Street, Bundoora VIC 3083",1,2,1,145.062057,-37.6994858,Sold at auction 08 October 2016,Apartment / Unit / Flat
"$304,000",Internal area 60,"B17/50 Boadle Road, Bundoora VIC 3083",1,2,1,145.055161,-37.70282,Sold by private treaty 10 August 2016,Apartment / Unit / Flat
"$360,000",Land area 84.5 m2,"3/68 Janefield Drive, Bundoora VIC 3083",1,2,1,145.074432,-37.6812,Sold by private treaty 08 June 2016,Apartment / Unit / Flat
"$340,000",Land area 143 m2,"7/127 Arthur Street, Bundoora VIC 3083",1,2,1,145.045715,-37.6985779,Sold by private treaty 01 April 2016,Apartment / Unit / Flat
"$400,100",Land area 235 m2,"26/117 Plenty Road, Bundoora VIC 3083",1,2,1,145.0601,-37.6926231,Sold by private treaty 26 October 2015,Apartment / Unit / Flat
